filePath,平均速度,平均行驶速度,平均加速度,平均减速度,怠速时间比,加速时间比,减速时间比,速度标准差,加速度标准差
processed_data/file1_fragments/fragment890.csv,5.82,12.34,1.68,-0.65,0.54,0.21,0.21,6.24,1.31
processed_data/file1_fragments/fragment891.csv,1.17,12.18,1.70,-2.26,0.95,0.07,0.05,3.31,0.96
processed_data/file1_fragments/fragment892.csv,25.09,36.86,1.23,-1.26,0.34,0.39,0.35,17.69,2.55
processed_data/file1_fragments/fragment893.csv,1.15,14.77,2.49,-3.17,0.96,0.10,0.04,3.40,1.06
processed_data/file1_fragments/fragment894.csv,1.22,13.40,13.40,0.0,0.91,0.10,0.00,4.04,4.24
processed_data/file1_fragments/fragment895.csv,2.48,13.80,1.85,-1.23,0.96,0.27,0.20,3.23,1.99
processed_data/file1_fragments/fragment896.csv,7.88,12.07,1.55,-1.85,0.67,0.75,0.25,3.59,1.95
processed_data/file1_fragments/fragment897.csv,13.85,17.18,1.60,-1.45,0.21,0.43,0.46,7.49,2.39
processed_data/file1_fragments/fragment898.csv,17.38,18.61,1.85,-2.33,0.11,0.65,0.35,5.93,2.58
processed_data/file1_fragments/fragment899.csv,9.22,15.67,1.40,-1.19,0.53,0.41,0.43,6.57,1.56
processed_data/file1_fragments/fragment900.csv,32.60,33.66,2.10,-1.80,0.04,0.43,0.48,9.57,4.58
processed_data/file1_fragments/fragment901.csv,26.15,35.31,1.96,-1.47,0.26,0.31,0.39,16.45,4.16
processed_data/file1_fragments/fragment902.csv,15.20,28.27,1.51,-2.10,0.48,0.35,0.25,15.10,1.94
processed_data/file1_fragments/fragment903.csv,12.69,19.55,4.22,-2.27,0.38,0.30,0.45,9.35,4.72
processed_data/file1_fragments/fragment904.csv,14.28,17.20,1.34,-1.30,0.19,0.49,0.39,6.62,2.02
processed_data/file1_fragments/fragment905.csv,14.67,21.38,1.20,-2.02,0.32,0.51,0.24,10.74,1.81
processed_data/file1_fragments/fragment906.csv,23.82,24.85,1.52,-1.18,0.05,0.42,0.52,7.25,3.18
processed_data/file1_fragments/fragment907.csv,21.77,22.50,1.31,-1.49,0.05,0.53,0.33,5.26,1.65
processed_data/file1_fragments/fragment908.csv,10.32,14.14,0.92,-2.14,0.45,0.74,0.26,4.74,1.73
processed_data/file1_fragments/fragment909.csv,8.19,24.12,2.74,-2.29,0.67,0.22,0.18,11.52,3.57
processed_data/file1_fragments/fragment910.csv,10.79,20.72,1.25,-1.10,0.49,0.26,0.27,11.24,1.19
processed_data/file1_fragments/fragment911.csv,4.61,10.67,1.24,-1.97,0.90,0.34,0.21,4.36,1.67
processed_data/file1_fragments/fragment912.csv,24.37,29.00,0.98,-1.21,0.19,0.52,0.40,11.24,1.35
processed_data/file1_fragments/fragment913.csv,14.13,18.09,1.45,-2.10,0.26,0.57,0.33,7.58,2.31
processed_data/file1_fragments/fragment914.csv,9.10,15.37,1.75,-1.80,0.42,0.31,0.25,7.68,1.92
processed_data/file1_fragments/fragment915.csv,26.42,29.92,1.79,-3.81,0.12,0.69,0.25,12.09,3.90
processed_data/file1_fragments/fragment916.csv,12.49,24.65,1.58,-1.77,0.50,0.29,0.24,13.44,1.68
processed_data/file1_fragments/fragment917.csv,10.54,11.58,1.30,-1.02,0.33,0.50,0.50,1.78,1.37
processed_data/file1_fragments/fragment918.csv,23.88,26.77,1.09,-1.65,0.13,0.58,0.36,11.50,1.74
processed_data/file1_fragments/fragment919.csv,17.46,22.94,1.30,-2.41,0.25,0.54,0.25,11.24,2.14
processed_data/file1_fragments/fragment920.csv,3.36,20.29,1.80,-2.03,0.88,0.21,0.16,6.81,1.43
processed_data/file1_fragments/fragment921.csv,26.54,32.98,1.08,-1.81,0.20,0.50,0.27,15.19,1.80
processed_data/file1_fragments/fragment922.csv,31.05,31.78,0.94,-0.74,0.03,0.40,0.47,10.76,1.09
processed_data/file1_fragments/fragment923.csv,8.82,23.49,1.23,-1.27,0.64,0.22,0.17,11.87,1.18
processed_data/file1_fragments/fragment924.csv,17.95,33.52,1.03,-1.97,0.47,0.35,0.18,18.06,1.47
processed_data/file1_fragments/fragment925.csv,25.02,25.98,1.34,-1.44,0.05,0.50,0.45,8.40,1.69
processed_data/file1_fragments/fragment926.csv,15.34,16.71,1.67,-1.39,0.16,0.50,0.50,4.93,1.86
processed_data/file1_fragments/fragment927.csv,2.07,10.95,1.90,-1.30,0.95,0.18,0.21,3.12,1.31
processed_data/file1_fragments/fragment928.csv,16.81,17.51,1.34,-1.27,0.09,0.52,0.38,2.87,1.55
processed_data/file1_fragments/fragment929.csv,16.84,18.24,1.08,-1.65,0.12,0.53,0.34,5.06,1.61
processed_data/file1_fragments/fragment930.csv,3.46,11.54,0.91,-3.15,0.83,0.48,0.07,4.38,1.15
processed_data/file1_fragments/fragment931.csv,12.19,13.58,1.28,-0.85,0.31,0.50,0.50,2.72,1.26
processed_data/file1_fragments/fragment932.csv,4.32,13.66,1.57,-1.37,0.78,0.23,0.25,5.76,1.23
processed_data/file1_fragments/fragment933.csv,15.57,15.74,0.88,-0.74,0.03,0.46,0.41,2.34,0.98
processed_data/file1_fragments/fragment934.csv,3.86,10.43,1.11,-0.85,0.92,0.39,0.17,4.02,0.98
processed_data/file1_fragments/fragment935.csv,10.73,15.03,3.57,-1.77,0.36,0.29,0.58,6.47,3.95
processed_data/file1_fragments/fragment936.csv,14.28,15.91,1.52,-1.27,0.21,0.45,0.42,4.01,1.75
processed_data/file1_fragments/fragment937.csv,14.69,20.48,2.05,-1.78,0.32,0.42,0.42,10.30,2.14
processed_data/file1_fragments/fragment938.csv,1.68,10.70,2.22,-2.73,0.94,0.15,0.09,3.50,1.56
processed_data/file1_fragments/fragment939.csv,18.57,21.84,1.48,-1.54,0.17,0.45,0.42,8.21,1.84
processed_data/file1_fragments/fragment940.csv,23.81,29.44,1.13,-2.01,0.20,0.59,0.24,13.48,2.06
processed_data/file1_fragments/fragment941.csv,23.17,31.18,1.07,-1.60,0.26,0.44,0.28,14.81,1.57
processed_data/file1_fragments/fragment942.csv,10.70,24.69,1.48,-1.70,0.57,0.28,0.20,12.90,1.62
processed_data/file1_fragments/fragment943.csv,3.93,11.07,1.78,-1.13,0.91,0.22,0.28,4.04,1.33
processed_data/file1_fragments/fragment944.csv,18.16,23.51,2.41,-1.60,0.29,0.38,0.53,10.39,2.31
processed_data/file1_fragments/fragment945.csv,24.89,27.22,1.13,-1.06,0.10,0.49,0.48,9.34,2.26
processed_data/file1_fragments/fragment946.csv,32.09,33.47,1.16,-1.82,0.06,0.61,0.37,11.84,1.74
processed_data/file1_fragments/fragment947.csv,3.09,10.15,2.06,-2.50,0.89,0.29,0.18,3.92,1.83
processed_data/file1_fragments/fragment948.csv,20.63,22.12,1.35,-1.36,0.11,0.51,0.46,7.76,1.71
processed_data/file1_fragments/fragment949.csv,28.91,30.26,1.12,-2.07,0.06,0.59,0.29,9.76,1.92
processed_data/file1_fragments/fragment950.csv,38.11,42.34,0.90,-1.22,0.10,0.47,0.34,16.31,1.62
processed_data/file1_fragments/fragment951.csv,21.47,35.34,1.43,-1.53,0.40,0.35,0.29,19.35,1.63
processed_data/file1_fragments/fragment952.csv,29.62,39.83,1.12,-1.48,0.26,0.41,0.30,20.37,2.46
processed_data/file1_fragments/fragment953.csv,22.85,26.46,1.35,-1.11,0.16,0.45,0.50,11.25,1.78
processed_data/file1_fragments/fragment954.csv,19.00,20.93,1.70,-1.44,0.12,0.44,0.50,7.05,3.73
processed_data/file1_fragments/fragment955.csv,14.40,14.96,1.31,-0.80,0.08,0.64,0.27,2.61,1.34
processed_data/file1_fragments/fragment956.csv,7.41,25.20,4.14,-2.19,0.73,0.15,0.27,11.53,3.65
processed_data/file1_fragments/fragment957.csv,24.86,26.08,1.56,-1.58,0.07,0.50,0.48,9.56,1.80
processed_data/file1_fragments/fragment958.csv,23.38,29.41,1.33,-1.46,0.22,0.47,0.34,13.67,1.95
processed_data/file1_fragments/fragment959.csv,22.65,32.43,1.42,-1.74,0.32,0.44,0.33,17.12,1.73
processed_data/file1_fragments/fragment960.csv,6.26,23.07,3.81,-2.58,0.75,0.14,0.18,10.26,3.40
processed_data/file1_fragments/fragment961.csv,13.36,21.82,3.65,-3.12,0.40,0.33,0.33,11.60,5.12
processed_data/file1_fragments/fragment962.csv,3.04,14.00,2.90,-2.10,0.84,0.14,0.19,5.40,1.63
processed_data/file1_fragments/fragment963.csv,10.20,10.55,1.10,-0.10,0.33,0.50,0.50,0.61,0.85
processed_data/file1_fragments/fragment964.csv,22.78,34.64,1.60,-3.82,0.36,0.53,0.21,18.90,3.70
processed_data/file1_fragments/fragment965.csv,34.12,38.58,1.51,-1.18,0.12,0.45,0.38,14.59,2.21
processed_data/file1_fragments/fragment966.csv,34.21,35.42,1.05,-1.23,0.04,0.53,0.38,10.32,1.60
processed_data/file1_fragments/fragment967.csv,1.29,12.00,2.50,-1.84,0.96,0.10,0.10,3.13,1.21
processed_data/file1_fragments/fragment968.csv,16.96,26.72,1.37,-1.95,0.38,0.47,0.32,14.91,2.14
processed_data/file1_fragments/fragment969.csv,26.90,44.08,1.23,-1.52,0.40,0.37,0.27,23.92,1.55
processed_data/file1_fragments/fragment970.csv,26.26,38.36,1.63,-1.94,0.32,0.40,0.33,20.15,2.06
processed_data/file1_fragments/fragment971.csv,44.65,46.72,0.96,-1.20,0.05,0.53,0.40,14.84,1.56
processed_data/file1_fragments/fragment972.csv,4.89,12.80,4.12,-1.64,0.81,0.20,0.40,5.21,3.06
processed_data/file1_fragments/fragment973.csv,39.37,47.92,1.30,-2.41,0.18,0.53,0.26,22.33,2.49
processed_data/file1_fragments/fragment974.csv,25.98,28.60,1.57,-2.02,0.11,0.72,0.23,9.63,1.82
processed_data/file1_fragments/fragment975.csv,30.08,32.34,1.40,-2.88,0.07,0.62,0.26,14.48,2.69
processed_data/file1_fragments/fragment976.csv,25.54,45.88,1.65,-2.67,0.44,0.34,0.19,25.95,2.05
processed_data/file1_fragments/fragment977.csv,24.47,40.55,2.21,-2.20,0.40,0.31,0.30,22.71,2.44
processed_data/file1_fragments/fragment978.csv,38.02,41.79,0.91,-1.28,0.09,0.52,0.35,15.85,1.36
processed_data/file1_fragments/fragment979.csv,9.34,24.73,2.03,-1.90,0.63,0.20,0.19,12.64,1.61
processed_data/file1_fragments/fragment980.csv,3.87,12.06,4.37,-2.82,0.75,0.16,0.21,5.35,2.49
processed_data/file1_fragments/fragment981.csv,10.29,14.45,2.14,-1.41,0.44,0.41,0.41,5.37,1.87
processed_data/file1_fragments/fragment982.csv,3.87,15.32,1.89,-1.34,0.79,0.18,0.18,6.32,1.24
processed_data/file1_fragments/fragment983.csv,21.03,24.83,5.86,-1.95,0.17,0.25,0.71,11.23,6.84
processed_data/file1_fragments/fragment984.csv,15.86,19.70,1.49,-1.32,0.29,0.47,0.50,7.04,1.92
processed_data/file1_fragments/fragment985.csv,13.09,15.30,1.22,-1.15,0.31,0.60,0.40,3.81,1.34
processed_data/file1_fragments/fragment986.csv,7.40,12.92,1.91,-2.80,0.58,0.64,0.36,5.74,3.57
processed_data/file1_fragments/fragment987.csv,0.96,10.60,0.72,-1.07,0.99,0.20,0.12,1.69,0.74
processed_data/file1_fragments/fragment988.csv,24.97,30.51,1.27,-1.42,0.20,0.46,0.41,13.38,1.56
processed_data/file1_fragments/fragment989.csv,23.05,34.38,1.55,-1.83,0.35,0.40,0.32,17.88,2.67
processed_data/file1_fragments/fragment990.csv,15.40,25.70,1.77,-2.25,0.43,0.42,0.26,12.99,1.93
processed_data/file1_fragments/fragment991.csv,10.57,18.53,2.79,-3.23,0.47,0.44,0.33,9.33,3.82
processed_data/file1_fragments/fragment992.csv,15.47,24.25,2.87,-2.31,0.38,0.35,0.35,12.65,3.41
processed_data/file1_fragments/fragment993.csv,7.33,19.73,1.40,-1.91,0.66,0.28,0.17,9.66,1.46
processed_data/file1_fragments/fragment994.csv,5.82,13.30,2.53,-2.06,0.81,0.47,0.33,4.88,2.72
processed_data/file1_fragments/fragment995.csv,16.23,30.78,2.06,-2.43,0.48,0.32,0.21,16.64,2.15
processed_data/file1_fragments/fragment996.csv,13.36,15.41,2.18,-1.15,0.13,0.41,0.45,5.57,3.14
processed_data/file1_fragments/fragment997.csv,5.93,18.78,1.40,-0.92,0.71,0.16,0.20,8.51,0.98
processed_data/file1_fragments/fragment998.csv,19.82,23.16,4.77,-1.24,0.16,0.20,0.67,9.14,5.07
processed_data/file1_fragments/fragment999.csv,16.51,29.38,1.29,-1.45,0.46,0.33,0.26,15.02,1.89
processed_data/file1_fragments/fragment1000.csv,16.75,22.73,1.04,-1.32,0.29,0.48,0.34,10.77,1.34
processed_data/file1_fragments/fragment1001.csv,2.23,13.09,1.29,-1.18,0.86,0.11,0.10,4.73,0.77
processed_data/file1_fragments/fragment1002.csv,9.56,23.32,1.57,-2.05,0.60,0.25,0.18,11.91,1.52
processed_data/file1_fragments/fragment1003.csv,25.99,27.09,1.66,-2.34,0.06,0.58,0.39,10.02,2.42
processed_data/file1_fragments/fragment1004.csv,23.91,26.42,1.60,-1.78,0.12,0.54,0.41,9.90,2.07
processed_data/file1_fragments/fragment1005.csv,1.17,10.65,1.66,-1.66,0.98,0.11,0.10,2.79,1.07
processed_data/file1_fragments/fragment1006.csv,3.89,15.61,1.52,-1.23,0.87,0.22,0.25,5.33,1.24
processed_data/file1_fragments/fragment1007.csv,15.22,24.24,1.92,-1.86,0.38,0.32,0.29,12.55,1.86
processed_data/file1_fragments/fragment1008.csv,27.87,29.53,1.25,-1.41,0.08,0.53,0.43,8.90,1.86
processed_data/file1_fragments/fragment1009.csv,27.66,30.39,1.45,-1.90,0.10,0.54,0.39,12.30,2.25
processed_data/file1_fragments/fragment1010.csv,15.36,16.96,1.15,-2.90,0.18,0.81,0.19,4.85,1.91
processed_data/file1_fragments/fragment1011.csv,20.19,23.18,1.79,-0.90,0.19,0.70,0.30,7.88,1.50
processed_data/file1_fragments/fragment1012.csv,41.07,51.84,1.06,-1.84,0.21,0.50,0.25,25.99,1.72
processed_data/file1_fragments/fragment1013.csv,10.86,17.44,1.37,-1.00,0.42,0.45,0.32,8.38,1.43
processed_data/file1_fragments/fragment1014.csv,37.34,38.89,2.26,-2.20,0.05,0.46,0.40,16.48,4.22
processed_data/file1_fragments/fragment1015.csv,10.70,20.43,1.58,-1.83,0.61,0.47,0.33,8.78,2.16
processed_data/file1_fragments/fragment1016.csv,29.55,49.29,2.38,-2.16,0.40,0.30,0.32,25.17,5.06
processed_data/file1_fragments/fragment1017.csv,37.52,37.97,1.41,-1.54,0.02,0.48,0.44,12.18,1.93
processed_data/file1_fragments/fragment1018.csv,38.65,40.24,1.09,-1.18,0.05,0.52,0.42,13.41,1.50
processed_data/file1_fragments/fragment1019.csv,61.35,62.66,0.91,-1.32,0.02,0.55,0.35,16.07,3.41
processed_data/file1_fragments/fragment1020.csv,32.77,47.37,1.10,-2.15,0.32,0.56,0.24,24.43,1.86
processed_data/file1_fragments/fragment1021.csv,42.26,52.69,1.27,-6.62,0.20,0.65,0.12,26.40,6.15
processed_data/file1_fragments/fragment1022.csv,50.06,56.89,2.39,-1.58,0.12,0.35,0.51,23.06,6.17
processed_data/file1_fragments/fragment1023.csv,37.60,41.04,0.65,-0.77,0.09,0.48,0.38,13.52,1.03
processed_data/file1_fragments/fragment1024.csv,11.34,16.15,2.38,-2.31,0.41,0.50,0.44,6.81,3.21
processed_data/file1_fragments/fragment1025.csv,12.22,14.91,1.18,-1.78,0.43,0.69,0.31,3.61,1.77
processed_data/file1_fragments/fragment1026.csv,17.12,22.60,1.37,-1.58,0.33,0.54,0.42,9.02,1.81
processed_data/file1_fragments/fragment1027.csv,11.45,14.07,1.70,-1.43,0.21,0.52,0.30,5.92,2.19
processed_data/file1_fragments/fragment1028.csv,6.25,19.81,1.09,-1.07,0.72,0.23,0.21,9.06,0.93
processed_data/file1_fragments/fragment1029.csv,19.20,40.24,1.57,-1.42,0.54,0.34,0.31,21.46,1.80
processed_data/file1_fragments/fragment1030.csv,46.48,65.28,1.23,-1.99,0.29,0.45,0.24,34.07,1.87
processed_data/file1_fragments/fragment1031.csv,79.45,80.80,1.01,-1.05,0.02,0.44,0.41,20.92,1.78
processed_data/file1_fragments/fragment1032.csv,45.26,59.68,1.16,-1.59,0.24,0.40,0.29,31.99,2.01
processed_data/file1_fragments/fragment1033.csv,31.26,39.27,1.65,-1.84,0.22,0.50,0.39,18.36,2.21
processed_data/file1_fragments/fragment1034.csv,3.34,21.19,1.64,-3.10,0.85,0.11,0.05,7.81,1.09
processed_data/file1_fragments/fragment1035.csv,7.19,11.85,2.18,-1.05,0.86,0.38,0.62,2.29,2.16
processed_data/file1_fragments/fragment1036.csv,0.51,10.73,3.70,-1.68,0.98,0.02,0.04,2.05,0.80
processed_data/file1_fragments/fragment1037.csv,26.47,38.48,1.31,-1.63,0.32,0.45,0.33,20.23,1.82
processed_data/file1_fragments/fragment1038.csv,36.77,48.39,1.93,-1.61,0.25,0.32,0.38,22.69,4.02
processed_data/file1_fragments/fragment1039.csv,11.61,22.62,2.04,-2.03,0.51,0.30,0.27,11.74,2.50
processed_data/file1_fragments/fragment1040.csv,7.40,11.95,2.27,-1.43,0.45,0.32,0.37,5.70,2.66
processed_data/file1_fragments/fragment1041.csv,6.83,14.04,2.20,-1.72,0.62,0.35,0.39,6.35,2.01
processed_data/file1_fragments/fragment1042.csv,12.15,13.96,1.29,-1.84,0.26,0.67,0.28,3.48,1.76
processed_data/file1_fragments/fragment1043.csv,4.59,15.11,1.85,-1.49,0.79,0.28,0.32,5.93,1.88
processed_data/file1_fragments/fragment1044.csv,40.96,44.95,0.85,-1.13,0.09,0.48,0.34,17.01,1.30
processed_data/file1_fragments/fragment1045.csv,5.47,15.28,1.20,-1.58,0.74,0.40,0.20,6.56,1.57
processed_data/file1_fragments/fragment1046.csv,27.28,39.06,1.29,-1.59,0.31,0.46,0.32,19.13,1.76
processed_data/file1_fragments/fragment1047.csv,22.86,34.35,1.33,-1.47,0.34,0.37,0.28,17.92,1.51
processed_data/file1_fragments/fragment1048.csv,7.00,19.16,1.84,-1.23,0.66,0.22,0.24,9.18,1.56
processed_data/file1_fragments/fragment1049.csv,15.57,35.33,1.31,-2.22,0.59,0.36,0.20,18.26,1.88
processed_data/file1_fragments/fragment1050.csv,36.53,45.16,1.24,-2.48,0.19,0.50,0.23,20.25,2.17
processed_data/file1_fragments/fragment1051.csv,44.48,47.73,1.22,-1.58,0.07,0.50,0.38,17.43,1.88
processed_data/file1_fragments/fragment1052.csv,32.44,43.45,1.31,-1.71,0.28,0.53,0.40,21.87,1.91
processed_data/file1_fragments/fragment1053.csv,13.79,25.18,2.62,-4.21,0.47,0.45,0.23,13.60,3.21
processed_data/file1_fragments/fragment1054.csv,10.78,13.75,1.77,-2.70,0.40,0.67,0.22,4.14,2.14
processed_data/file1_fragments/fragment1055.csv,40.82,47.41,1.25,-1.83,0.14,0.52,0.34,20.57,1.89
processed_data/file1_fragments/fragment1056.csv,31.84,45.88,1.27,-1.23,0.31,0.53,0.16,23.05,1.41
processed_data/file1_fragments/fragment1057.csv,34.40,41.46,1.18,-1.35,0.17,0.46,0.31,18.39,1.77
processed_data/file1_fragments/fragment1058.csv,22.72,33.74,1.31,-2.89,0.34,0.49,0.19,17.47,2.00
processed_data/file1_fragments/fragment1059.csv,44.51,46.98,1.82,-2.22,0.06,0.52,0.43,16.55,2.61
processed_data/file1_fragments/fragment1060.csv,29.77,37.99,1.43,-2.08,0.22,0.49,0.27,17.92,2.17
processed_data/file1_fragments/fragment1061.csv,20.51,40.00,2.10,-2.07,0.50,0.29,0.29,20.57,4.01
processed_data/file1_fragments/fragment1062.csv,15.95,25.25,1.67,-2.23,0.40,0.48,0.26,12.65,2.31
processed_data/file1_fragments/fragment1063.csv,8.68,20.34,1.18,-2.99,0.63,0.43,0.15,9.84,1.85
processed_data/file1_fragments/fragment1064.csv,29.89,34.70,0.98,-1.99,0.15,0.59,0.27,16.60,1.93
processed_data/file1_fragments/fragment1065.csv,17.26,31.04,1.35,-1.75,0.45,0.35,0.26,17.45,1.68
processed_data/file1_fragments/fragment1066.csv,30.09,33.12,1.12,-1.40,0.10,0.50,0.38,11.35,1.73
processed_data/file1_fragments/fragment1067.csv,38.63,39.02,1.40,-1.59,0.01,0.51,0.41,12.43,1.91
processed_data/file1_fragments/fragment1068.csv,19.95,40.65,5.07,-2.45,0.52,0.20,0.35,21.07,6.63
processed_data/file1_fragments/fragment1069.csv,36.06,37.91,1.54,-2.32,0.06,0.57,0.38,14.95,2.50
processed_data/file1_fragments/fragment1070.csv,21.51,24.88,2.33,-2.29,0.19,0.52,0.44,10.22,2.66
processed_data/file1_fragments/fragment1071.csv,14.95,29.07,1.10,-1.30,0.50,0.36,0.29,15.41,1.42
processed_data/file1_fragments/fragment1072.csv,25.16,36.61,1.00,-1.29,0.32,0.38,0.27,19.11,1.19
processed_data/file1_fragments/fragment1073.csv,3.70,11.08,1.74,-3.27,0.78,0.32,0.14,4.80,1.83
processed_data/file1_fragments/fragment1074.csv,36.78,37.27,2.19,-1.37,0.02,0.37,0.53,6.86,4.33
processed_data/file1_fragments/fragment1075.csv,13.49,26.72,1.52,-1.13,0.51,0.31,0.23,13.66,1.28
processed_data/file1_fragments/fragment1076.csv,11.22,37.80,1.81,-2.47,0.70,0.19,0.11,18.15,2.49
processed_data/file1_fragments/fragment1077.csv,18.42,31.20,1.61,-2.62,0.43,0.41,0.24,16.25,2.17
processed_data/file1_fragments/fragment1078.csv,41.17,44.00,1.03,-1.21,0.07,0.50,0.40,12.76,1.58
processed_data/file1_fragments/fragment1079.csv,41.27,49.84,0.91,-1.71,0.18,0.55,0.28,20.21,2.20
processed_data/file1_fragments/fragment1080.csv,32.44,46.87,1.58,-1.42,0.31,0.33,0.35,24.72,2.98
processed_data/file1_fragments/fragment1081.csv,32.95,34.32,1.56,-1.65,0.05,0.51,0.46,9.74,2.54
processed_data/file1_fragments/fragment1082.csv,8.70,11.95,1.18,-1.15,0.80,0.56,0.22,1.94,1.07
processed_data/file1_fragments/fragment1083.csv,4.04,11.44,1.41,-1.32,0.85,0.30,0.27,4.40,1.44
processed_data/file1_fragments/fragment1084.csv,23.23,26.15,1.12,-1.09,0.13,0.49,0.48,10.78,2.16
processed_data/file1_fragments/fragment1085.csv,31.28,32.03,0.93,-1.32,0.03,0.55,0.37,9.58,1.50
processed_data/file1_fragments/fragment1086.csv,18.76,19.03,1.31,-1.29,0.03,0.47,0.44,3.78,1.67
processed_data/file1_fragments/fragment1087.csv,7.51,23.82,1.99,-1.39,0.70,0.20,0.18,11.35,1.39
processed_data/file1_fragments/fragment1088.csv,26.57,34.63,1.37,-1.25,0.24,0.37,0.38,16.98,1.64
processed_data/file1_fragments/fragment1089.csv,35.65,39.05,1.04,-1.10,0.09,0.55,0.32,14.76,1.43
processed_data/file1_fragments/fragment1090.csv,44.56,46.04,0.89,-1.03,0.03,0.49,0.39,16.95,1.38
processed_data/file1_fragments/fragment1091.csv,28.22,30.05,1.28,-2.54,0.08,0.59,0.28,10.89,2.47
processed_data/file1_fragments/fragment1092.csv,2.06,10.15,2.58,-6.90,0.89,0.22,0.06,3.75,2.22
processed_data/file1_fragments/fragment1093.csv,14.63,16.65,0.99,-1.46,0.23,0.60,0.32,4.39,1.40
processed_data/file1_fragments/fragment1094.csv,31.54,33.75,1.27,-2.11,0.07,0.63,0.35,12.56,2.25
processed_data/file1_fragments/fragment1095.csv,27.27,28.11,1.40,-2.67,0.04,0.65,0.32,8.78,2.44
processed_data/file1_fragments/fragment1096.csv,9.83,27.21,1.63,-1.92,0.64,0.21,0.16,14.14,1.56
processed_data/file1_fragments/fragment1097.csv,19.54,30.10,1.60,-2.46,0.35,0.40,0.24,17.18,2.04
processed_data/file1_fragments/fragment1098.csv,25.99,29.53,1.42,-2.64,0.15,0.63,0.33,12.70,2.28
processed_data/file1_fragments/fragment1099.csv,10.10,10.50,0.80,0.0,0.50,1.00,0.00,0.57,0.00
processed_data/file1_fragments/fragment1100.csv,19.70,28.93,1.42,-1.82,0.34,0.44,0.33,14.61,1.86
processed_data/file1_fragments/fragment1101.csv,2.43,15.92,2.38,-2.86,0.86,0.10,0.06,5.62,1.36
processed_data/file1_fragments/fragment1102.csv,11.70,12.35,1.50,-1.10,0.20,0.75,0.25,1.74,1.32
processed_data/file1_fragments/fragment1103.csv,14.55,20.11,1.37,-1.21,0.39,0.56,0.37,7.62,1.55
processed_data/file1_fragments/fragment1104.csv,13.10,22.73,2.57,-2.51,0.45,0.39,0.32,11.71,3.03
processed_data/file1_fragments/fragment1105.csv,36.81,37.96,1.16,-1.58,0.03,0.52,0.37,13.74,2.26
processed_data/file1_fragments/fragment1106.csv,25.33,25.52,0.98,-1.19,0.01,0.56,0.42,7.20,1.36
processed_data/file1_fragments/fragment1107.csv,5.68,14.95,3.13,-2.53,0.66,0.21,0.25,7.31,2.66
processed_data/file1_fragments/fragment1108.csv,27.09,27.44,1.18,-1.22,0.02,0.50,0.44,8.96,1.41
processed_data/file1_fragments/fragment1109.csv,7.10,13.25,2.04,-1.06,0.69,0.32,0.60,5.27,1.94
processed_data/file1_fragments/fragment1110.csv,7.94,25.30,2.48,-2.32,0.69,0.16,0.16,12.82,2.14
processed_data/file1_fragments/fragment1111.csv,20.99,30.28,1.26,-1.75,0.31,0.42,0.29,14.87,1.63
processed_data/file1_fragments/fragment1112.csv,3.23,19.05,2.36,-1.72,0.86,0.12,0.14,6.83,1.27
